ID;Name;Exercise type;BodyPart;Equipment;muscle_group;secondary_muscles;difficulty;remarks;is_duplicate;exID;Gender;tags;tags_temp;score;type;goal;motion_pattern;additional;popularity_men;popularity_women;summary;philosophy
680913;Dumbbell Overhead Sit-up with Legs on Bench;Strength;Waist;Dumbbell;Rectus abdominis;Obliquus externus abdominis, Deltoid anterior;Intermediate;;;bc7e4dc7-18d8-488d-a003-fb4331266a51;1;"[""tier3"",""compound"",""strength"",""hypertrophy"",""vertical_press""]";;50;compound;strength, stability;crunch;beginner_friendly;50;60;sit-up;lifting
453513;Kettlebell Single Arm Sit-Up;Strength;Hips, Waist;Kettlebell;Rectus abdominis;Obliquus externus abdominis, Iliopsoas;Intermediate;;;f0af121c-60ee-4866-9cd2-c4048c441bd1;2;"[""tier2"",""compound"",""strength"",""endurance"",""bodyweight""]";;50;compound;core, strength;crunch;beginner_friendly;50;60;sit-up;lifting
175813;Assisted Sit-Up;Strength;Waist;Assisted;Rectus abdominis;Obliquus externus abdominis, Iliopsoas;Beginner;;;3f69c210-bf66-41c3-ba7d-1fd83b6c0cac;0;"[""tier1"",""compound"",""endurance"",""core"",""beginner_friendly""]";;70;isolation;hypertrophy, stability;crunch;assisted, beginner_friendly;60;65;sit-up;lifting, calisthenics
320213;Half Sit-up;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis, Iliopsoas;Beginner;;;c9210857-0058-4c06-96cd-ec35a5da1537;1;"[""tier1"",""isolation"",""endurance"",""beginner_friendly""]";;60;isolation;core, endurance;crunch;beginner_friendly;55;60;sit-up;calisthenics
388413;Jack knife Sit-up;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis, Iliopsoas;Intermediate;;;932a43a5-020d-460b-bf71-a4b6c9649b70;2;"[""tier2"",""compound"",""hypertrophy"",""core"",""bodyweight""]";;60;isolation;strength, stability;crunch;core, at_home;55;60;sit-up;calisthenics
50713;Jackknife Sit Up;Strength;Waist;Body weight;Rectus abdominis;Iliopsoas;Intermediate;Perform by lying on your back and simultaneously lifting the upper torso and legs to a V-shape. Keep the core engaged throughout the movement.;;d4ecd8f2-a79b-437f-8f8d-5185cd919eaf;0;"[""tier2"",""isolation"",""strength"",""core"",""beginner_friendly""]";;60;isolation;strength, stability;crunch;core, at_home;55;60;sit-up;calisthenics
596313;Vertical Sit-Up;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis, Hip Flexors;Intermediate;;;44e289d1-a69f-46e7-8076-af27f9b99f3e;1;"[""tier2"",""compound"",""strength"",""endurance""]";;60;compound;strength, hypertrophy;crunch;bodyweight;45;50;sit-up;calisthenics
320413;Arms Overhead Full Sit-up;Stretching;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis, Iliopsoas;Intermediate;;;7f38eed8-cd21-4873-8fc1-b593329bac2b;1;"[""tier2"",""isolation"",""endurance"",""mobility""]";;55;compound;strength, stability;crunch;at_home;60;65;sit-up;calisthenics
45613;Flexion Leg Sit up (bent knee);Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis, Iliopsoas;Beginner;Perform with controlled movement. Keep the lower back pressed against the floor and focus on contracting the abdominal muscles while avoiding neck strain.;;e0bed0c0-631d-486a-93e0-af122dbd27c5;0;"[""tier2"",""compound"",""endurance"",""core""]";;50;isolation;core;crunch;beginner_friendly;55;60;sit-up;calisthenics
45713;Flexion Leg Sit up (straight arm);Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis, Iliopsoas;Intermediate;Perform the sit-up with legs flexed and arms straight to reduce momentum;;e9c71c61-9d26-4f99-af2c-25150230b4d9;0;"[""tier2"",""compound"",""endurance"",""core""]";;50;isolation;core;crunch;beginner_friendly;55;60;sit-up;calisthenics
400813;Straight Leg Sit-up;Strength;Waist;Body weight;Rectus abdominis;Iliopsoas;Intermediate;;;0f47d399-3647-41ae-9c76-4ba5e75e692d;0;"[""tier2"",""compound"",""endurance"",""core""]";;50;isolation;core, strength;crunch;beginner_friendly, at_home;60;65;sit-up;calisthenics
500013;Straight Leg Sit-up;Strength;Waist;Body weight;Rectus abdominis;Iliopsoas, Obliquus externus abdominis;Intermediate;;;ae9db23f-6050-4cbb-8975-80c039e0c80a;2;"[""tier2"",""compound"",""endurance"",""core""]";;50;isolation;core, strength;crunch;beginner_friendly, at_home;60;65;sit-up;calisthenics
476313;Glute Ham Developer Sit up and Russian Twist;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis, Iliopsoas, Erector spinae;Advanced;;;4a38f1d4-d717-491a-ad44-4d3c61098a26;0;"[""tier3"",""compound"",""strength"",""core"",""rotation""]";;65;compound;strength, coordination;rotation;advanced;55;50;sit-up twist;lifting
847913;Bosu Ball Balance Counterbalanced Skater Squat;Strength;Thighs;Bosu ball;Quadriceps;Gluteus maximus, Hamstrings, Gastrocnemius, Gluteus medius;Advanced;;;0ce8729e-d967-48d5-90f3-fefe0e3ef277;1;"[""tier3"",""compound"",""stability"",""squat"",""plateau_breaker""]";;30;compound;balance, coordination;squat;bodyweight, at_home;45;50;Skater squat;calisthenics
412913;Weighted Counterbalanced Skater Squat;Strength;Thighs;Weighted;Quadriceps;Gluteus maximus, Hamstrings, Gluteus medius;Advanced;;;bdb31531-b225-478d-b1a4-8e75f5e0d69c;1;"[""tier3"",""compound"",""strength"",""hypertrophy"",""lunge"",""stability""]";;60;compound;strength, balance;squat;plateau_breaker;55;50;skater squat;lifting
436313;Counterbalanced Skater Squat;Strength;Thighs;Body weight;Quadriceps;Gluteus maximus, Hamstrings, Adductors;Intermediate;;;333de7aa-34f1-4f4d-a40f-eed16507a3da;1;"[""tier3"",""compound"",""strength"",""squat"",""balance""]";;50;compound;strength, balance;squat;bodyweight;55;50;skater squat;calisthenics
717513;Inline Skating;Aerobic;Plyometrics;Body weight;Quadriceps;Gluteus maximus, Hamstrings, Gastrocnemius;Intermediate;;;b5c09a62-0099-432f-993d-276f1a8a2fa5;2;"[""tier3"",""compound"",""endurance"",""mobility"",""low_impact""]";;60;cardio;endurance, balance;;high_impact;65;75;skating;cardio
214213;Ski Ergometer;Aerobic;Plyometrics;Leverage machine;Latissimus dorsi;Deltoid posterior, Biceps brachii, Gluteus maximus, Hamstrings;Intermediate;;;6a6afd56-ed5b-4df4-8a13-9d3a9f8d50ca;0;"[""tier2"",""compound"",""endurance"",""low_impact""]";;75;cardio;endurance;;low_impact;70;65;ski machine;cardio
469713;Bar Band Skier;Strength;Shoulders;Stick;Deltoid anterior;Trapezius, Rhomboids;Beginner;;;d8ae68b3-0c35-45f9-b5af-c9b59cb13ab0;0;"[""tier3"",""compound"",""power"",""hinge""]";;40;dynamic;coordination, agility;;warm_up;30;35;ski motion;plyometrics
379513;Resistance Band Skier;Strength;Back;Resistance Band;Latissimus dorsi;Trapezius, Rhomboids;Intermediate;;;91160f21-b21d-45be-9115-33d35c069fdc;0;"[""tier2"",""compound"",""endurance"",""power"",""hinge""]";;50;dynamic;coordination, endurance;;low_impact, at_home;55;60;Skier;cardio
10013;Barbell Skier;Strength;Shoulders;Barbell;Deltoid anterior;Trapezius, Rotator cuff, Core stabilizers;Advanced;Perform the exercise by stabilizing the barbell overhead while executing controlled lateral movements, ensuring core engagement and proper shoulder alignment.;;44e92927-4ac4-4858-b65e-535d33b9fe8c;0;"[""tier3"",""compound"",""power"",""hinge"",""plateau_breaker""]";;40;compound;coordination, balance;;plateau_breaker;30;35;skier;lifting
281713;Barbell Skier;Strength;Shoulders;Barbell;Deltoid anterior;Triceps brachii, Trapezius;Intermediate;;;62e9d21e-ce07-4b41-9491-d1e89c8c7453;2;"[""tier3"",""compound"",""power"",""hinge"",""plateau_breaker""]";;40;compound;coordination, balance;;plateau_breaker;30;35;skier;lifting
482913;Jump Skip Rope;Aerobic;Plyometrics;Body weight;Gastrocnemius;Hamstrings, Gluteus maximus, Quadriceps;Intermediate;;;fe4c99c8-919a-4959-9dea-886c4e15edc4;0;"[""tier1"",""compound"",""endurance"",""cardio"",""low_impact""]";;75;cardio;endurance, agility;;high_impact, at_home;70;75;skip rope;cardio
610013;Bodyweight Skipping;Aerobic;Plyometrics;Body weight;Gastrocnemius;Quadriceps, Hamstrings, Gluteus maximus;Beginner;;;d6c76d3e-0355-48cd-85a1-3c56930c8d03;1;"[""tier1"",""compound"",""endurance"",""low_impact"",""bodyweight""]";;50;cardio;endurance, coordination;;bodyweight, beginner_friendly;60;65;Skipping;cardio
610113;Bodyweight Skipping;Aerobic;Plyometrics;Body weight;Gastrocnemius;Quadriceps, Hamstrings, Gluteus maximus;Beginner;;;8b0a97c7-c2dc-471c-9550-42ee6e5c5ae1;2;"[""tier1"",""compound"",""endurance"",""low_impact"",""bodyweight""]";;50;cardio;endurance, coordination;;bodyweight, beginner_friendly;60;65;Skipping;cardio
586113;Kettlebell Lying Triceps Extension Skull Crusher;Strength;Upper Arms;Kettlebell;Triceps brachii;Anconeus;Intermediate;;;17dfa6b6-bddd-4b21-8794-dc258977dda8;0;"[""tier2"",""isolation"",""strength"",""hypertrophy""]";;50;isolation;hypertrophy;;beginner_friendly;45;40;skull crusher;lifting
434413;Barbell Incline Triceps Extension Skull Crusher;Strength;Upper Arms;Barbell;Triceps brachii;Pectoralis major, Deltoid anterior;Intermediate;;;c29e5e3e-284b-4023-9ebf-e1dbd7fb4351;0;"[""tier1"",""isolation"",""strength"",""hypertrophy""]";;70;isolation;hypertrophy;;beginner_friendly;75;65;skull crusher;lifting
6013;Barbell Lying Triceps Extension Skull Crusher;Strength;Upper Arms;Barbell;Triceps brachii;Anconeus;Intermediate;Perform the exercise lying on a bench by lowering the bar towards the forehead while keeping the upper arms stationary, emphasizing elbow extension and triceps contraction.;;8daa8d12-33b6-48e2-99d7-89dc7ad420be;0;"[""tier1"",""isolation"",""hypertrophy"",""beginner_friendly""]";;70;isolation;hypertrophy;;beginner_friendly;75;60;skull crusher;lifting
435113;Cable Incline Skull Crusher;Strength;Upper Arms;Cable;Triceps brachii;Anterior deltoid, Anconeus;Intermediate;;;a02a0311-6fd2-4240-92f7-0b0012aceca6;0;"[""tier2"",""isolation"",""hypertrophy""]";;60;isolation;hypertrophy;;beginner_friendly;70;55;skull crusher;lifting
3513;Barbell Decline Close Grip To Skull Press;Strength;Upper Arms;Barbell;Triceps brachii;Anterior deltoid, Pectoralis major;Intermediate;Perform on a decline bench with a close grip to improve triceps activation while maintaining a controlled movement pattern.;;d852525b-4f67-4b49-8e0c-2dc293021cd6;0;"[""tier3"",""compound"",""strength"",""hypertrophy"",""horizontal_press""]";;40;compound;strength, hypertrophy;horizontal_press;plateau_breaker;50;40;skull press;lifting
302613;Barbell Decline Close Grip To Skull Press;Strength;Upper Arms;Barbell;Triceps brachii;Pectoralis major, Deltoid anterior;Intermediate;;;108a3fa9-0d0f-441f-a9df-b9d0628be967;2;"[""tier3"",""compound"",""strength"",""hypertrophy"",""horizontal_press""]";;40;compound;strength, hypertrophy;horizontal_press;plateau_breaker;50;40;skull press;lifting
413013;EZ Bar California Skullcrusher;Strength;Upper Arms;EZ Barbell;Triceps brachii;Anconeus;Intermediate;;;28b931f8-cb13-4108-a041-19380b292613;1;"[""tier2"",""isolation"",""hypertrophy"",""strength""]";;65;isolation;hypertrophy;;plateau_breaker;75;65;skullcrusher;lifting
1004613;Snow Angel Face to Sky;Aerobic;Plyometrics;Body weight;Deltoid anterior;Trapezius, Pectoralis major;Intermediate;;;6b5be728-c6d4-454f-bae7-5987a26e5c8b;1;"[""tier3"",""isolation"",""mobility"",""bodyweight""]";;30;isometric;mobility, stability;;at_home, beginner_friendly;20;25;sky angel;stretching
494713;Seated Sky Look;Strength;Chest;Body weight;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;;;2717573e-247e-4bb6-8969-755a71a1ead8;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;20;stretch;mobility;;beginner_friendly, cool_down;10;20;sky look;stretching, reha
508113;Seated Sky Look;Stretching;Stretching;Body weight;Erector spinae;Trapezius, Rhomboids;Beginner;;;44d3fe2c-30fd-451e-b77a-3f9f7138c0ac;1;"[""tier3"",""isolation"",""mobility"",""rehab""]";;20;stretch;mobility;;beginner_friendly, cool_down;10;20;sky look;stretching, reha
1011813;Medicine Ball Overhead Slam Circle;Strength;Plyometrics;Medicine Ball;Rectus abdominis;Deltoid anterior, Obliquus externus abdominis, Gluteus maximus, Quadriceps;Intermediate;;;747daca1-af7c-4844-a5a9-40c9960e9d41;1;"[""tier3"",""compound"",""power"",""rotation""]";;70;ballistic;power, coordination;vertical_press;high_impact;65;60;slam circle;plyometrics, explosives
290113;Power Sled Biceps Curl;Strength;Upper Arms;Power Sled;Biceps brachii;Brachialis, Brachioradialis;Intermediate;;;41ce703e-0e4d-4191-972a-07f8d9af927e;0;"[""tier3"",""isolation"",""strength"",""hypertrophy"",""plateau_breaker""]";;50;isolation;strength, hypertrophy;;plateau_breaker;70;60;sled curl;lifting
519313;Power Sled Rear Drag (VERSION 2);Strength;Thighs;Power Sled;Quadriceps;Hamstrings, Gluteus maximus;Intermediate;;;d152cf93-65dd-4594-8c4f-abe71b0db918;0;"[""tier2"",""compound"",""strength"",""endurance"",""carry""]";;40;compound;strength, power;carry;high_impact;50;45;sled drag;lifting, explosives
514313;Power Sled Drag;Strength;Weightlifting;Power Sled;Quadriceps;Gluteus maximus, Hamstrings, Gastrocnemius;Intermediate;;;213d02bf-b428-4f27-a907-2ab6436dddab;0;"[""tier2"",""compound"",""strength"",""endurance"",""carry""]";;55;compound;strength, endurance;carry;high_impact;75;65;sled drag;lifting
1019313;Burpee Power Sled Push;Aerobic;Plyometrics;Power Sled;Quadriceps;Gluteus maximus, Hamstrings, Deltoid anterior, Rectus abdominis;Advanced;;;e18e6e42-83d1-4718-a53a-c80ee497e916;0;"[""tier3"",""compound"",""power"",""endurance"",""plateau_breaker""]";;75;compound;power, strength, endurance;hinge;high_impact;80;70;sled push;plyometrics, explosives
252413;Power Sled Push;Strength;Thighs;Power Sled;Quadriceps;Gluteus maximus, Hamstrings, Gastrocnemius;Intermediate;;;67de1df0-57c2-4e91-b568-b7fc864473a9;2;"[""tier2"",""compound"",""strength"",""power"",""endurance""]";;70;compound;strength, power;horizontal_press;high_impact;80;70;sled push;lifting
442813;Power Sled Push;Strength;Weightlifting;Power Sled;Quadriceps;Gluteus maximus, Hamstrings, Gastrocnemius;Intermediate;;;7971c7fd-da2c-4c19-b93a-d7845d2bdbc7;1;"[""tier2"",""compound"",""strength"",""power"",""endurance""]";;70;compound;strength, power;horizontal_press;high_impact;80;70;sled push;lifting
256313;Power Sled Pull Row;Strength;Back, Hips, Thighs;Power Sled;Latissimus dorsi;Biceps brachii, Trapezius, Rhomboids, Gluteus maximus, Hamstrings;Intermediate;;;a8d777ae-628e-4473-a6bf-a0f75cd344de;2;"[""tier3"",""compound"",""strength"",""power"",""horizontal_pull""]";;55;compound;strength, endurance;horizontal_pull;high_impact;70;60;sled row;lifting
411913;Power Sled Triceps Extension;Strength;Upper Arms;Power Sled;Triceps brachii;Anconeus;Intermediate;;;43fb952a-a0fe-4319-aba3-9beb6259a167;1;"[""tier3"",""isolation"",""strength"",""power""]";;40;compound;strength, hypertrophy;;high_impact;60;50;sled triceps;lifting
290813;Power Sled Anti Rotation Forward Walk;Aerobic;Hips;Power Sled;Obliquus externus abdominis;Rectus abdominis, Erector spinae, Gluteus maximus;Intermediate;;;92884b00-5b43-4e54-bbe7-a91856aa7198;0;"[""tier3"",""compound"",""strength"",""rotation""]";;55;compound;strength, stability;carry;high_impact;70;60;sled walk;lifting
515613;Mountain Climber Slide with Towel;Aerobic;Plyometrics;Body weight;Rectus abdominis;Hip flexors, Quadriceps, Deltoid anterior;Intermediate;;;29af3e60-acaf-4eda-ab85-e8266aec4cec;0;"[""tier2"",""compound"",""endurance"",""core"",""bodyweight""]";;75;compound;endurance, agility;plank;bodyweight, beginner_friendly;70;75;slide climber;calisthenics, cardio
515813;Plank Jack Slide with Towel;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis, Transversus abdominis, Deltoid anterior, Gluteus maximus;Intermediate;;;2d488471-daa2-437e-b2d7-ef1aa6e0004b;0;"[""tier2"",""compound"",""endurance"",""core"",""bodyweight""]";;35;dynamic;endurance, stability;plank;bodyweight, at_home;55;65;sliding plank;calisthenics
383213;Handboard Slope Hang;Stretching;Forearms;Body weight;Flexor digitorum superficialis;Flexor digitorum profundus, Flexor carpi radialis;Beginner;;;249978ff-95b3-4bbb-96cf-eb784c972f01;0;"[""tier3"",""isolation"",""strength"",""grip_strength""]";;35;isometric;strength;;plateau_breaker;30;25;slope hang;climbing
63413;Negative Crunch;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis, Iliopsoas;Intermediate;;;757c78d3-b4a2-45cb-8f63-342edee65c17;0;"[""tier2"",""isolation"",""core""]";;40;isolation;hypertrophy;crunch;beginner_friendly;50;50;slow crunch;core
555613;Negative Push-up;Strength;Chest;Body weight;Pectoralis major;Triceps brachii, Deltoid anterior, Rectus abdominis;Beginner;;;cec2587f-ad4a-4524-ac61-6bcba08a136b;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""horizontal_press"",""beginner_friendly""]";;50;compound;strength, hypertrophy;horizontal_press;beginner_friendly;60;60;slow push-up;calisthenics
940813;Repeated Small Jumps;Aerobic;Plyometrics;Body weight;Gastrocnemius;Quadriceps, Hamstrings;Beginner;;;440150fa-95ad-40fa-9b32-d326b8fc2e60;1;"[""tier2"",""compound"",""power"",""endurance"",""plyometric""]";;50;ballistic;power, agility;;high_impact;60;50;small jumps;plyometrics, explosives
385613;Resistance Band Smith Squat;Strength;Thighs;Smith machine;Quadriceps;Gluteus maximus, Hamstrings, Gastrocnemius;Beginner;;;7717cb5e-9342-47f7-b419-550e28eac224;0;"[""tier2"",""compound"",""strength"",""squat""]";;70;compound;strength, hypertrophy;squat;low_impact, beginner_friendly;65;70;Smith squat;lifting
153313;Barbell Snatch;Strength;Weightlifting;Barbell;Gluteus maximus;Quadriceps, Hamstrings, Erector spinae, Deltoid anterior, Trapezius;Advanced;;;681a5d8d-955b-4987-b566-f372e2220ff6;0;"[""tier2"",""compound"",""strength"",""power"",""hinge""]";;95;compound;strength, power;hinge;high_impact;80;75;snatch;lifting, explosives
153413;Barbell Snatch Balance;Strength;Weightlifting;Barbell;Deltoid anterior;Quadriceps, Gluteus maximus, Trapezius;Advanced;;;bbe8d72a-09d2-4f41-8123-41b17457e2d6;0;"[""tier3"",""compound"",""strength"",""power"",""stability""]";;70;compound;strength, power, balance;squat;high_impact;65;60;snatch balance;lifting, explosives
152413;Barbell Heaving Snatch Balance;Strength;Weightlifting;Barbell;Deltoid anterior;Quadriceps, Gluteus maximus, Hamstrings, Trapezius;Advanced;;;dc583b34-940c-4e6e-99b0-855090a14e5b;0;"[""tier3"",""compound"",""strength"",""power"",""stability""]";;50;compound;power, stability;squat;high_impact;65;45;snatch balance;lifting, explosives
153613;Barbell Snatch from Blocks;Strength;Weightlifting;Barbell;Gluteus maximus;Hamstrings, Trapezius, Deltoid anterior, Quadriceps;Advanced;;;048d2017-3f3e-4dda-a0ef-38eb785e1cb0;0;"[""tier3"",""compound"",""strength"",""power"",""hinge""]";;70;compound;strength, power;hinge;high_impact;65;60;snatch blocks;lifting, explosives
153113;Barbell Power Snatch From Blocks;Strength;Weightlifting;Barbell;Gluteus maximus;Hamstrings, Quadriceps, Trapezius, Deltoid anterior, Erector spinae;Advanced;;;e1cc264f-03cd-4aec-9437-1ab564667687;0;"[""tier3"",""compound"",""strength"",""power"",""hinge""]";;70;compound;power, coordination;hinge;high_impact;70;55;snatch blocks;lifting, explosives
