id;Name;exercise_type;bodyPart;Equipment;muscle_group;secondary_muscles;difficulty;remarks;is_duplicate;exID;Gender;tags;tags_temp;score;type;goal;motion_pattern;additional;popularity_men;popularity_women;summary;philosophy;Video
1063;Rear Deltoid Stretch Shoulders;Stretching;Shoulders;Body weight;Deltoid posterior;0;Beginner;Hold the stretch gently to avoid overextension.;;;0;;;40;stretch;mobility;;cool_down;50;60;shoulder stretch;stretching;https://www.youtube.com/watch?v=CvfRFm9Zo3U
436;Resistance Band Hip Thrust Hips;Strength;Hips;Resistance Band;Gluteus maximus;Hamstrings;Intermediate;Focus on squeezing the glutes at the top of the movement.;;;0;;;60;compound;strength, hypertrophy;hinge;at_home;65;70;hip thrust;lifting;https://www.youtube.com/watch?v=lUE1tA0-uD4
382;Resistance Band Hip Thrusts on Knees Hips;Strength;Hips;Resistance Band;Gluteus maximus;Hamstrings, Lower back;Intermediate;Focus on squeezing the glutes at the top of the movement.;;;2;;;60;compound;strength, hypertrophy;hinge;at_home, beginner_friendly;70;80;band hip thrust;lifting;https://www.youtube.com/watch?v=iG2KLSzBDNk
104;Resistance Band Leg Curl Thighs;Strength;Thighs;Resistance Band;Hamstrings;0;Intermediate;Focus on squeezing the hamstrings at the top of the movement.;;;1;;;70;isolation;hypertrophy;;beginner_friendly, at_home;60;70;Leg curl;lifting;https://www.youtube.com/watch?v=I7Qa6Nf1Ba0
583;Resistance Band Leg Curl Thighs;Strength;Thighs;Resistance Band;Hamstrings;0;Intermediate;Focus on squeezing the hamstrings at the top of the movement.;;;2;;;70;isolation;hypertrophy;;beginner_friendly, at_home;60;70;Leg curl;lifting;https://www.youtube.com/watch?v=X3QOE8pOdc0&pp=0gcJCccJAYcqIYzv
158;Resistance Band One Leg Kickback Bent Position Hips;Strength;Hips;Resistance Band;Gluteus maximus;Hamstrings;Intermediate;Ensure to keep the core engaged and back straight.;;;1;;;50;isolation;strength, stability;;at_home, beginner_friendly;40;60;band kickback;prehab;https://www.youtube.com/watch?v=rq3ec5fMOjA
690;Resistance Band One Leg Kickback Bent Position Hips;Strength;Hips;Resistance Band;Gluteus maximus;Hamstrings;Intermediate;Ensure to keep the core engaged and back straight.;;;2;;;50;isolation;strength, stability;;at_home, beginner_friendly;40;60;band kickback;prehab;https://www.youtube.com/watch?v=d4ZMQz9ShRU
986;Reverse Crunch m waist;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis;Beginner;Control the movement and avoid using momentum.;;;0;;;50;isolation;hypertrophy;crunch;beginner_friendly;60;65;Reverse crunch;calisthenics;https://www.youtube.com/watch?v=i_Hqj0R8fWY
118;Reverse Crunch VERSION 2 Waist;Strength;Waist;Body weight;Rectus abdominis;Obliques;Intermediate;Focus on lifting the hips off the ground using the core.;;;0;;;70;isolation;core;crunch;beginner_friendly;60;75;Reverse crunch;calisthenics;https://www.youtube.com/watch?v=smeFRscCpa8
1062;Reverse Crunch waist;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis;Intermediate;Lift hips off the ground to engage lower abs.;;;2;;;70;isolation;core;crunch;beginner_friendly, at_home;65;75;core crunch;calisthenics;https://www.youtube.com/watch?v=GS8w3fZsOQ0
1059;Reverse Dip Upper Arms;Strength;Upper Arms;Body weight;Triceps brachii;Deltoid anterior;Intermediate;Keep elbows close to your body to target triceps.;;;0;;;65;compound;strength, hypertrophy;;bodyweight;70;60;tricep dip;calisthenics;https://www.youtube.com/watch?v=c9-8svLFMn8
259;Reverse Grip Machine Lat Pulldown Back;Strength;Back;Leverage machine;Latissimus dorsi;Biceps brachii;Intermediate;Keep elbows close to the body and avoid swinging.;;;2;;;70;compound;strength, hypertrophy;vertical_pull;beginner_friendly;75;70;reverse pulldown;lifting;https://www.youtube.com/watch?v=CTIcD5IpxEI
1058;reverse grip machine lat pulldown Back;Strength;Back;Leverage machine;Latissimus dorsi;Biceps brachii;Intermediate;Keep elbows close to the body and avoid swinging.;;;0;;;70;compound;strength, hypertrophy;vertical_pull;beginner_friendly;75;70;reverse pulldown;lifting;https://www.youtube.com/watch?v=ghMoCxkk-pw
167;Reverse grip Pull up Back;Strength;Back;Body weight;Latissimus dorsi;Biceps brachii, Rhomboids;Advanced;Engage the core and avoid swinging.;;;2;;;85;compound;strength, hypertrophy;vertical_pull;bodyweight;80;70;reverse pull-up;calisthenics;https://www.youtube.com/watch?v=scIrZLVhRYs
1057;Reverse grip Pull up Back;Strength;Back;Body weight;Latissimus dorsi;Biceps brachii, Rhomboids;Advanced;Engage the core and avoid swinging.;;;0;;;85;compound;strength, hypertrophy;vertical_pull;bodyweight;80;70;reverse pull-up;calisthenics;https://www.youtube.com/watch?v=M_D9rroTUzI
824;Reverse Hyper on Flat Bench Hips;Strength;Hips;Body weight;Gluteus maximus;Hamstrings, Erector spinae;Intermediate;Keep the movement controlled to avoid lower back strain.;;;0;;;60;compound;strength, stability;hinge;beginner_friendly;50;55;reverse hyper;lifting;https://www.youtube.com/watch?v=n2ap51Hoayo
1056;Reverse Lunge leg kick Thighs;Strength;Thighs;Body weight;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Maintain balance and control during the kick.;;;2;;;70;compound;strength, balance;lunge;beginner_friendly;65;75;lunge kick;calisthenics;https://www.youtube.com/watch?v=lv4zbNHChZU
974;Reverse plank Back;Strength;Back;Body weight;Erector spinae;Gluteus maximus, Hamstrings;Intermediate;Keep the body in a straight line and avoid sagging the hips.;;;0;;;50;isometric;stability;plank;beginner_friendly;55;60;Reverse plank;calisthenics;https://www.youtube.com/watch?v=u_zhUC4kQHk
221;Reverse Push up Upper Arms;Strength;Upper arms;Body weight;Triceps brachii;Deltoid posterior;Intermediate;Keep the elbows close to the body and engage the triceps.;;;0;;;55;compound;strength, endurance;horizontal_pull;bodyweight, beginner_friendly;60;50;reverse push-up;calisthenics;https://www.youtube.com/watch?v=q02wnUpKGIw
1055;Rolling Bridge Waist;Strength;Waist;Body weight;Gluteus maximus;Hamstrings, Erector spinae;Intermediate;Engage your core and glutes while rolling.;;;2;;;60;compound;core, stability;plank;beginner_friendly, at_home;50;60;core bridge;calisthenics;https://www.youtube.com/watch?v=uhnuJ1puyf8
342;Roman Chair Sit Up Waist;Strength;Waist;Roman chair;Rectus abdominis;Hip flexors;Intermediate;Maintain control and avoid using momentum.;;;0;;;65;isolation;strength, stability;crunch;;60;55;roman sit-up;lifting;https://www.youtube.com/watch?v=6p7-MysHaUg
708;Rotating Stomach Stretch Waist;Stretching;Waist;Body weight;Obliquus externus abdominis;Rectus abdominis;Beginner;Perform the stretch slowly to avoid injury.;;;0;;;30;stretch;mobility;rotation;cool_down;20;25;stomach stretch;stretching;https://www.youtube.com/watch?v=GkVaJsb0y80
635;Rowing Straight Back with rowing machine Cardio;Aerobic;Cardio;Rowing machine;0;0;Intermediate;Maintain a straight back and use legs and arms in coordination.;;;2;;;70;cardio;endurance;;low_impact, beginner_friendly;70;65;rowing;cardio;https://www.youtube.com/watch?v=SL2ohZzvyn4&pp=0gcJCccJAYcqIYzv
646;Rowing with rowing machine Cardio;Aerobic;Cardio;Rowing machine;0;0;Intermediate;Maintain a straight back and use legs and arms in coordination.;;;2;;;70;cardio;endurance;;low_impact, beginner_friendly;70;65;rowing;cardio;https://www.youtube.com/watch?v=NzPIZXpGaWI
911;Rowing with rowing machine Cardio;Aerobic;Cardio;Rowing machine;0;0;Intermediate;Maintain a straight back and use legs and arms in coordination.;;;0;;;70;cardio;endurance;;low_impact, beginner_friendly;70;65;rowing;cardio;https://www.youtube.com/watch?v=eGhluAXBERU
354;Run and Half Knee Bend Cardio;Aerobic;Full body;Body weight;Cardiovascular system;Quadriceps, Hamstrings, Calves;Intermediate;Focus on maintaining balance and rhythm during the knee bends.;;;2;;;70;cardio;endurance, agility;;high_impact;75;75;run knee bend;cardio, plyometrics;https://www.youtube.com/watch?v=Llzqq6Ja59U
349;Run and Hop Cardio;Aerobic;Thighs;Body weight;Quadriceps;Calves, Gluteus maximus;Beginner;Focus on maintaining a steady pace and rhythm.;;;2;;;50;cardio;endurance, agility;;high_impact;45;50;run and hop;cardio;https://www.youtube.com/watch?v=-79usB84vio
353;Run and Jack Jump Cardio;Aerobic;Full body;Body weight;Cardiovascular system;Quadriceps, Hamstrings, Calves;Intermediate;Maintain a steady pace and ensure proper landing mechanics to avoid injury.;;;2;;;70;cardio;endurance, agility;;high_impact;80;80;run jump;cardio, plyometrics;https://www.youtube.com/watch?v=vGjO_1gXseo
355;Run and Semi Squat Jump Cardio;Aerobic;Full body;Body weight;Cardiovascular system;Quadriceps, Hamstrings, Calves;Intermediate;Ensure proper squat form and soft landings to protect the knees.;;;2;;;70;cardio;endurance, power;squat;high_impact;85;85;run squat jump;cardio, plyometrics;https://www.youtube.com/watch?v=LCbQ7iF3TMs
682;Run Cardio;Aerobic;Cardio;Body weight;Cardiovascular system;0;Beginner;Maintain a steady pace and focus on breathing.;;;2;;;70;cardio;endurance;;beginner_friendly, at_home;85;90;run;cardio;https://www.youtube.com/watch?v=4ro3zVRY1o8
1053;Run Cardio;Aerobic;Cardio;Body weight;Cardiovascular system;0;Beginner;Maintain a steady pace and focus on breathing.;;;0;;;70;cardio;endurance;;beginner_friendly, at_home;85;90;run;cardio;https://www.youtube.com/watch?v=5xQmlOwttzw
1054;Run equipment Cardio;Aerobic;Legs;Treadmill;Quadriceps;Hamstrings, Calves;Beginner;Adjust the treadmill speed and incline for desired intensity.;;;0;;;95;cardio;endurance;;low_impact, every_day;85;85;treadmill run;cardio;https://www.youtube.com/watch?v=7cMFYVregV8&pp=0gcJCccJAYcqIYzv
681;Run on Treadmill Cardio;Aerobic;Cardio;Treadmill;Cardiovascular system;0;Beginner;Maintain a steady pace and focus on breathing.;;;2;;;70;cardio;endurance;;beginner_friendly, at_home;80;90;treadmill run;cardio;https://www.youtube.com/watch?v=FpFxMipPmkM
771;Runners Stretch Thighs;Stretching;Thighs;Body weight;Hamstrings;Quadriceps;Beginner;Hold the stretch without bouncing to prevent injury.;;;0;;;30;stretch;mobility;;cool_down;40;60;Runner's stretch;stretching;https://www.youtube.com/watch?v=xAxNPMzrs0U
1052;Russian Twist on stability ball arms straight Waist;Strength;Waist;Stability ball;Obliquus externus abdominis;Rectus abdominis;Advanced;Maintain balance on the stability ball while keeping arms straight.;;;0;;;50;compound;core, stability;rotation;beginner_friendly, at_home;55;65;core rotation;calisthenics;https://www.youtube.com/watch?v=0zsMlujULrY
525;Russian Twist waist;Strength;Waist;Body weight;Obliques;Rectus abdominis;Intermediate;Keep the core engaged and twist with control.;;;2;;;70;isolation;strength, stability;rotation;beginner_friendly;75;80;russian twist;lifting;https://www.youtube.com/watch?v=9TJEZ2MJcB4
1051;Russian Twist waist;Strength;Waist;Body weight;Obliques;Rectus abdominis;Intermediate;Keep the core engaged and twist with control.;;;0;;;70;isolation;strength, stability;rotation;beginner_friendly;75;80;russian twist;lifting;https://www.youtube.com/watch?v=6EGShLUDKJk
872;Russian Twist with medicine ball Waist;Strength;Waist;Medicine Ball;Obliquus externus abdominis;Rectus abdominis, Transversus abdominis;Intermediate;Maintain a controlled twist and engage the core throughout.;;;0;;;70;isolation;core, stability;rotation;beginner_friendly;65;70;russian twist;calisthenics;https://www.youtube.com/watch?v=syZ8rUi-2BU
142;Scapula Dips Back;Strength;Back;Body weight;Trapezius;Rhomboids;Intermediate;Focus on the scapular movement and avoid using the arms.;;;2;;;40;isolation;strength;;beginner_friendly;45;50;Scapula dips;lifting;https://www.youtube.com/watch?v=l02RGuLRtcE
417;Scapula Dips Back;Strength;Back;Body weight;Trapezius;Rhomboids;Intermediate;Focus on the scapular movement and avoid using the arms.;;;0;;;40;isolation;strength;;beginner_friendly;45;50;Scapula dips;lifting;https://www.youtube.com/watch?v=B3DjYdwUZJA
453;Scissors Pilates;Stretching;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis;Intermediate;Maintain a stable core and controlled leg movement.;;;2;;;40;dynamic;mobility, stability;;beginner_friendly, at_home;30;60;Pilates scissors;pilates;https://www.youtube.com/watch?v=O35dSUCpgBc
113;Seated 8 Leg Crunch Waist;Strength;Waist;Body weight;Rectus abdominis;Obliques;Intermediate;Engage the core and control the movement.;;;0;;;40;isolation;core;crunch;beginner_friendly;45;55;8 crunch;lifting;https://www.youtube.com/watch?v=eva67Sv20F4&pp=0gcJCccJAYcqIYzv
850;Seated Calf Stretch Calves;Stretching;Calves;Body weight;Gastrocnemius;Soleus;Beginner;Perform the stretch gently to avoid overstretching the calf muscles.;;;1;;;40;stretch;mobility;;cool_down, at_home;35;40;calf stretch;stretching;https://www.youtube.com/watch?v=4Eg4W7tRQEU
109;Seated Circle Leg Crunch Waist;Strength;Waist;Body weight;Rectus abdominis;Obliques;Intermediate;Maintain a steady pace and engage the core throughout.;;;0;;;40;isolation;core;crunch;beginner_friendly;40;50;Circle crunch;lifting;https://www.youtube.com/watch?v=khTDNLFnbQc
311;Seated Flexion And Extension Neck Neck;Stretching;Neck;Body weight;Deep cervical flexors;Sternocleidomastoid;Beginner;Perform slowly to avoid neck strain.;;;1;;;30;isolation;mobility;;reha;20;25;neck flexion;reha;https://www.youtube.com/watch?v=KSSMzrv25aM
281;Seated In Out Leg Raise on Floor Waist;Strength;Waist;Body weight;Rectus abdominis;Hip flexors;Beginner;Maintain a controlled movement and avoid jerking.;;;0;;;60;isolation;strength, stability;crunch;bodyweight, at_home;55;65;in out raise;calisthenics;https://www.youtube.com/watch?v=IAFjmsuUPko
1050;Seated Leg Raise waist;Strength;Waist;Body weight;Rectus abdominis;Obliques;Intermediate;Engage the core fully and avoid swinging the legs.;;;0;;;60;isolation;strength, endurance;crunch;beginner_friendly;50;60;Leg raise;calisthenics;https://www.youtube.com/watch?v=LKEOLR2ifKE
1049;Seated Lower Back Stretch Back;Stretching;Back;Body weight;Erector spinae;Latissimus dorsi;Beginner;Stretch gently to avoid overextension and maintain a steady breathing pattern.;;;0;;;50;stretch;mobility;;cool_down, beginner_friendly;40;50;Back stretch;stretching;https://www.youtube.com/watch?v=yIwkEjN-AiE
161;Seated Row with Towel Back;Strength;Back;Towel;Latissimus dorsi;Rhomboids, Biceps brachii;Beginner;Focus on squeezing the shoulder blades together.;;;0;;;50;compound;strength, hypertrophy;horizontal_pull;at_home;40;50;towel row;lifting;https://www.youtube.com/watch?v=DYUs5QOPEe8&pp=0gcJCccJAYcqIYzv
1048;Seated Single Leg Hamstring Stretch Thighs;Stretching;Thighs;Body weight;Hamstrings;Gluteus maximus;Beginner;Stretch gently to avoid overextension and maintain a steady breathing pattern.;;;2;;;50;stretch;mobility;;cool_down, beginner_friendly;40;50;Hamstring stretch;stretching;https://www.youtube.com/watch?v=UyWqysOaOQY
1047;Seated Twist on stability ball Waist;Strength;Waist;Stability ball;Obliques;Rectus abdominis;Intermediate;Focus on controlled movements and maintain core engagement.;;;0;;;60;isolation;strength, mobility;rotation;beginner_friendly;50;60;Seated twist;lifting;https://www.youtube.com/watch?v=O3tn6wmQHoM
65;Seated Twist Straight Arm Waist;Stretching;Waist;Body weight;Obliques;0;Intermediate;Ensure a controlled twist to engage the obliques effectively.;;;1;;;40;stretch;mobility;rotation;low_impact, cool_down;40;50;seated twist;stretching;https://www.youtube.com/watch?v=TTTNHyagcfs
1061;Seated Twist straight arm Waist;Stretching;Waist;Body weight;Obliques;0;Intermediate;Ensure a controlled twist to engage the obliques effectively.;;;0;;;40;stretch;mobility;rotation;low_impact, cool_down;40;50;seated twist;stretching;https://www.youtube.com/watch?v=I7sZdlvPgHo&pp=0gcJCccJAYcqIYzv
54;Seated Wide Angle Pose Sequence Thighs;Stretching;Thighs;Body weight;Adductors;Hamstrings;Intermediate;Ensure a straight back and engage the core for better posture.;;;2;;;35;stretch;mobility, flexibility;;low_impact, cool_down;25;60;wide angle;yoga;https://www.youtube.com/watch?v=O7s5m5DD52g
770;Seated Wide Angle Pose Sequence Thighs;Stretching;Thighs;Body weight;Adductors;Hamstrings;Intermediate;Ensure a straight back and engage the core for better posture.;;;0;;;35;stretch;mobility, flexibility;;low_impact, cool_down;25;60;wide angle;yoga;https://www.youtube.com/watch?v=p5co6931c9I
298;Self Assisted Inverted Pullover Back;Strength;Back;Body weight;Latissimus dorsi;Triceps brachii;Advanced;Focus on controlled movement and avoid swinging.;;;0;;;50;compound;strength, hypertrophy;vertical_pull;bodyweight, at_home;50;45;inverted pullover;calisthenics;https://www.youtube.com/watch?v=nQpFDc-VNbM
162;Shoulder Grip Pull up Back;Strength;Back;Body weight;Latissimus dorsi;Biceps brachii, Rhomboids;Advanced;Engage the core and avoid swinging.;;;2;;;95;compound;strength, hypertrophy;vertical_pull;bodyweight;90;70;pull-up;calisthenics;https://www.youtube.com/watch?v=9JbcoTnTuaw
740;Shoulder Grip Pull up Back;Strength;Back;Body weight;Latissimus dorsi;Biceps brachii, Rhomboids;Advanced;Engage the core and avoid swinging.;;;0;;;95;compound;strength, hypertrophy;vertical_pull;bodyweight;90;70;pull-up;calisthenics;https://www.youtube.com/watch?v=e_PkwXyy4oE
793;Shoulder Stretch Behind the Back Shoulders;Stretching;Shoulders;Body weight;Deltoid;0;Beginner;Hold the stretch without bouncing to prevent injury.;;;0;;;30;stretch;mobility;;cool_down;40;50;Shoulder stretch;stretching;https://www.youtube.com/watch?v=WBNK85Wt5wM
